author_id training11 training12 training13 generation1 training21 training22 training23 generation2
A1DRM3JV6T5O6P CDandVinyl GroceryandGourmetFood HealthandPersonalCare Baby Beauty Electronics MoviesandTV OfficeProducts
A1DSRM2P0WGQNS Electronics MoviesandTV CDandVinyl DigitalMusic CellPhonesandAccessories GroceryandGourmetFood HomeandKitchen MusicalInstruments
A1DTCJV6KOMJOA Baby HealthandPersonalCare OfficeProducts DigitalMusic HomeandKitchen CellPhonesandAccessories GroceryandGourmetFood Electronics
A1DW1FK1H3F2TM HomeandKitchen MoviesandTV Beauty AppsforAndroid OfficeProducts Electronics GroceryandGourmetFood Automotive
A1E1LEVQ9VQNK AppsforAndroid CellPhonesandAccessories Electronics DigitalMusic KindleStore MoviesandTV GroceryandGourmetFood MusicalInstruments
A1E3OB6QMBKRYZ Electronics Beauty HealthandPersonalCare CDandVinyl HomeandKitchen GroceryandGourmetFood OfficeProducts ClothingShoesandJewelry
A1E45C97JEF57H HealthandPersonalCare OfficeProducts Electronics CDandVinyl MoviesandTV GroceryandGourmetFood HomeandKitchen DigitalMusic
A1E50L7PCVXLN4 OfficeProducts Automotive HealthandPersonalCare DigitalMusic HomeandKitchen Beauty GroceryandGourmetFood MusicalInstruments
A1E5WXNTI7EO2A Beauty Baby HomeandKitchen MusicalInstruments Electronics GroceryandGourmetFood HealthandPersonalCare AppsforAndroid
A1EARN5PUVIF1S CDandVinyl MoviesandTV HealthandPersonalCare Baby HomeandKitchen Electronics GroceryandGourmetFood KindleStore
A1EE6LQS3OPY6R OfficeProducts HealthandPersonalCare GroceryandGourmetFood CellPhonesandAccessories Baby HomeandKitchen MoviesandTV KindleStore
A1EH2S92FHWZRP Electronics ClothingShoesandJewelry Baby KindleStore Automotive HomeandKitchen HealthandPersonalCare OfficeProducts
A1EHDVLCSOU57Q HomeandKitchen HealthandPersonalCare Baby GroceryandGourmetFood CellPhonesandAccessories Electronics ClothingShoesandJewelry OfficeProducts
A1EJ6J6N9I7W35 HomeandKitchen ClothingShoesandJewelry HealthandPersonalCare Baby Electronics MoviesandTV CDandVinyl AppsforAndroid
A1ER5AYS3FQ9O3 HomeandKitchen HealthandPersonalCare GroceryandGourmetFood DigitalMusic CDandVinyl OfficeProducts Baby AppsforAndroid
A1ER6IYOMM8VCT CDandVinyl Beauty GroceryandGourmetFood ClothingShoesandJewelry MoviesandTV HealthandPersonalCare InstantVideo HomeandKitchen
A1EX5SK2PD0XLC MoviesandTV ClothingShoesandJewelry HealthandPersonalCare KindleStore GroceryandGourmetFood Electronics CDandVinyl CellPhonesandAccessories
A1EXGL6L0QQ0M5 GroceryandGourmetFood HealthandPersonalCare OfficeProducts Automotive Baby HomeandKitchen Electronics DigitalMusic
A1F1A0QQP2XVH5 HomeandKitchen Beauty Automotive ClothingShoesandJewelry Electronics CellPhonesandAccessories HealthandPersonalCare DigitalMusic
A1F7AFVBKHSOT8 CellPhonesandAccessories Beauty CDandVinyl HomeandKitchen KindleStore GroceryandGourmetFood HealthandPersonalCare MoviesandTV
A1F7YU6O5RU432 Beauty Electronics HomeandKitchen KindleStore Automotive HealthandPersonalCare ClothingShoesandJewelry MoviesandTV
A1F92EK0MUNOVR Automotive Electronics CellPhonesandAccessories HealthandPersonalCare GroceryandGourmetFood HomeandKitchen OfficeProducts Baby
A1F9Z42CFF9IAY Automotive GroceryandGourmetFood MoviesandTV Baby CellPhonesandAccessories OfficeProducts ClothingShoesandJewelry AppsforAndroid
A1FDSZISWIXH1A CellPhonesandAccessories KindleStore HealthandPersonalCare DigitalMusic ClothingShoesandJewelry Automotive OfficeProducts AppsforAndroid
A1FDV3WPOHREY9 CDandVinyl GroceryandGourmetFood ClothingShoesandJewelry MoviesandTV OfficeProducts HealthandPersonalCare Electronics DigitalMusic
A1FDVT0DLJWV78 HomeandKitchen HealthandPersonalCare MoviesandTV CellPhonesandAccessories Electronics GroceryandGourmetFood OfficeProducts Automotive
A1FHWJ7EFO3E3U Beauty HealthandPersonalCare GroceryandGourmetFood CDandVinyl HomeandKitchen OfficeProducts Electronics DigitalMusic
A1FK14ZCV3B1RA Electronics CellPhonesandAccessories OfficeProducts DigitalMusic HomeandKitchen Beauty HealthandPersonalCare MusicalInstruments
A1FK6IQ111SJDR HealthandPersonalCare Automotive Beauty InstantVideo Electronics MoviesandTV OfficeProducts AppsforAndroid
A1FMWLZ9YY91XI OfficeProducts Electronics HealthandPersonalCare Automotive HomeandKitchen GroceryandGourmetFood Beauty MoviesandTV
A1FPQ54AIB26L0 OfficeProducts CellPhonesandAccessories KindleStore Baby HomeandKitchen Beauty HealthandPersonalCare ClothingShoesandJewelry
A1FUBPW8U2RYUY Electronics OfficeProducts Beauty DigitalMusic Automotive CellPhonesandAccessories HealthandPersonalCare InstantVideo
A1FWFCJU2G7TRA Electronics HealthandPersonalCare HomeandKitchen ClothingShoesandJewelry MoviesandTV GroceryandGourmetFood Beauty OfficeProducts
A1FXY0GUFHEI59 HomeandKitchen Baby OfficeProducts InstantVideo HealthandPersonalCare MoviesandTV Electronics CellPhonesandAccessories
A1G60ANYI0HMEU MoviesandTV ClothingShoesandJewelry GroceryandGourmetFood DigitalMusic HealthandPersonalCare HomeandKitchen Baby Beauty
A1G8USRY17IR1X CellPhonesandAccessories Electronics OfficeProducts AppsforAndroid HealthandPersonalCare GroceryandGourmetFood HomeandKitchen Beauty
A1GARI2JT6EAWA GroceryandGourmetFood MoviesandTV HealthandPersonalCare CDandVinyl OfficeProducts Electronics KindleStore MusicalInstruments
A1GBT4UN2RW7XY HealthandPersonalCare HomeandKitchen CellPhonesandAccessories ClothingShoesandJewelry OfficeProducts Electronics MoviesandTV Baby
A1GHZY5ZMRVN8Q HomeandKitchen HealthandPersonalCare GroceryandGourmetFood AppsforAndroid OfficeProducts Electronics Beauty CellPhonesandAccessories
A1GNYV0RA0EQSS Baby GroceryandGourmetFood MoviesandTV DigitalMusic HealthandPersonalCare HomeandKitchen OfficeProducts CellPhonesandAccessories
A1GPGBHBI6T2HJ HealthandPersonalCare DigitalMusic CellPhonesandAccessories HomeandKitchen Electronics ClothingShoesandJewelry MoviesandTV CDandVinyl
A1GQAKL9CGQLP1 GroceryandGourmetFood HomeandKitchen Beauty Baby MoviesandTV InstantVideo HealthandPersonalCare CDandVinyl
A1GUX6R8DV3ZLY MoviesandTV HomeandKitchen Electronics HealthandPersonalCare Beauty Baby ClothingShoesandJewelry MusicalInstruments
A1GW7V6S6XSXX3 HealthandPersonalCare HomeandKitchen OfficeProducts KindleStore MoviesandTV GroceryandGourmetFood Electronics Baby
A1GYEGLX3P2Y7P CDandVinyl HomeandKitchen Beauty Automotive CellPhonesandAccessories HealthandPersonalCare MoviesandTV MusicalInstruments
A1H1BPKUMGVIA8 Electronics GroceryandGourmetFood Beauty Automotive OfficeProducts HealthandPersonalCare MoviesandTV DigitalMusic
A1H4IVXNXWWBLV GroceryandGourmetFood HomeandKitchen Electronics ClothingShoesandJewelry HealthandPersonalCare CellPhonesandAccessories AppsforAndroid Baby
A1H6JP5UC5WVT7 Electronics HomeandKitchen HealthandPersonalCare KindleStore GroceryandGourmetFood Automotive CellPhonesandAccessories OfficeProducts
A1H6SBO7R007I8 HealthandPersonalCare HomeandKitchen OfficeProducts MoviesandTV ClothingShoesandJewelry GroceryandGourmetFood KindleStore Beauty
A1H7Y5XKPGT0OS CDandVinyl HomeandKitchen HealthandPersonalCare MusicalInstruments OfficeProducts Electronics MoviesandTV InstantVideo
A1H88L8X6HM1BQ KindleStore GroceryandGourmetFood HealthandPersonalCare InstantVideo Electronics OfficeProducts HomeandKitchen CellPhonesandAccessories
A1HBC0NBQJHT7X HomeandKitchen CDandVinyl OfficeProducts AppsforAndroid MoviesandTV GroceryandGourmetFood KindleStore CellPhonesandAccessories
A1HBI9BBQIG1NH HomeandKitchen DigitalMusic Electronics KindleStore MoviesandTV CellPhonesandAccessories Beauty CDandVinyl
A1HFT68GJ42LTM Beauty HomeandKitchen OfficeProducts Automotive Baby GroceryandGourmetFood HealthandPersonalCare Electronics
A1HG82U7GY9531 Beauty GroceryandGourmetFood HealthandPersonalCare Electronics HomeandKitchen MoviesandTV ClothingShoesandJewelry OfficeProducts
A1HLJJ6MKZLR3Z HomeandKitchen Beauty CellPhonesandAccessories KindleStore OfficeProducts Electronics HealthandPersonalCare GroceryandGourmetFood
A1HN2ZEPOV8JOG MoviesandTV Electronics AppsforAndroid Automotive HomeandKitchen CellPhonesandAccessories HealthandPersonalCare CDandVinyl
A1HNE9Y9JBAN9Y ClothingShoesandJewelry OfficeProducts Electronics InstantVideo HomeandKitchen Beauty HealthandPersonalCare KindleStore
A1HOLE9R6WPT85 Baby MoviesandTV Beauty MusicalInstruments GroceryandGourmetFood HealthandPersonalCare HomeandKitchen AppsforAndroid
A1HRECPV2Q79BG OfficeProducts CellPhonesandAccessories HealthandPersonalCare AppsforAndroid HomeandKitchen GroceryandGourmetFood Electronics CDandVinyl
A1HRYC60VTMYC0 GroceryandGourmetFood HealthandPersonalCare CDandVinyl DigitalMusic Automotive Beauty MoviesandTV AppsforAndroid
A1I2U8NT5J6P1N HealthandPersonalCare OfficeProducts HomeandKitchen CellPhonesandAccessories Beauty Electronics ClothingShoesandJewelry CDandVinyl
A1I34N9LFOSCX7 GroceryandGourmetFood MoviesandTV Electronics DigitalMusic HomeandKitchen HealthandPersonalCare ClothingShoesandJewelry Beauty
A1I477ADGMLVJM OfficeProducts HealthandPersonalCare Beauty ClothingShoesandJewelry HomeandKitchen GroceryandGourmetFood MoviesandTV AppsforAndroid
A1I4NHYX40MFD Beauty OfficeProducts GroceryandGourmetFood InstantVideo Electronics HealthandPersonalCare HomeandKitchen CellPhonesandAccessories
A1I6U5AQAT3ZG9 KindleStore Beauty HomeandKitchen ClothingShoesandJewelry OfficeProducts HealthandPersonalCare GroceryandGourmetFood MusicalInstruments
A1I7QGUDP043DG Electronics CDandVinyl HomeandKitchen HealthandPersonalCare Baby GroceryandGourmetFood MoviesandTV Beauty
A1I85Y08VRZ32Q OfficeProducts Electronics HealthandPersonalCare MusicalInstruments GroceryandGourmetFood HomeandKitchen MoviesandTV DigitalMusic
A1IA0O3OYQO9LV Electronics HealthandPersonalCare HomeandKitchen AppsforAndroid GroceryandGourmetFood Beauty OfficeProducts InstantVideo
A1IANEBSMVGHS9 CDandVinyl DigitalMusic MoviesandTV CellPhonesandAccessories Electronics Baby HomeandKitchen AppsforAndroid
A1IBKN1GXYJ3K4 Electronics HomeandKitchen Baby DigitalMusic OfficeProducts HealthandPersonalCare GroceryandGourmetFood InstantVideo
A1IDWUYX4QXTUE HealthandPersonalCare Automotive OfficeProducts CDandVinyl HomeandKitchen Beauty GroceryandGourmetFood DigitalMusic
A1IGCUY11IG8I2 ClothingShoesandJewelry CellPhonesandAccessories HealthandPersonalCare CDandVinyl Electronics HomeandKitchen Beauty GroceryandGourmetFood
A1IH42TUIZ2XJL MoviesandTV CellPhonesandAccessories GroceryandGourmetFood InstantVideo Electronics Beauty HomeandKitchen ClothingShoesandJewelry
A1IHK8GL1ESOND OfficeProducts HomeandKitchen Electronics ClothingShoesandJewelry HealthandPersonalCare GroceryandGourmetFood Beauty InstantVideo
A1II2ZRPKZAQQD OfficeProducts Electronics ClothingShoesandJewelry AppsforAndroid HomeandKitchen Beauty Baby MusicalInstruments
A1ILWPH1GHUXE2 GroceryandGourmetFood CellPhonesandAccessories HealthandPersonalCare Baby Beauty MoviesandTV HomeandKitchen ClothingShoesandJewelry
A1IM4D3R61A2K0 HealthandPersonalCare Beauty HomeandKitchen Automotive OfficeProducts GroceryandGourmetFood MoviesandTV MusicalInstruments
A1IOSNSY31L5EI HomeandKitchen GroceryandGourmetFood Beauty ClothingShoesandJewelry HealthandPersonalCare OfficeProducts Electronics InstantVideo
A1IQV6AI7L9NOK HealthandPersonalCare MoviesandTV Electronics KindleStore OfficeProducts GroceryandGourmetFood HomeandKitchen Baby
A1ITRGMT80D5TK Beauty Automotive HomeandKitchen CDandVinyl HealthandPersonalCare Electronics GroceryandGourmetFood CellPhonesandAccessories
A1IU7S4HCK1XK0 Automotive HomeandKitchen MoviesandTV MusicalInstruments KindleStore CDandVinyl HealthandPersonalCare CellPhonesandAccessories
A1IZJVLNMFACS6 ClothingShoesandJewelry GroceryandGourmetFood Electronics HomeandKitchen HealthandPersonalCare Beauty OfficeProducts Automotive
A1J01E9VKEZW1N HomeandKitchen Beauty MoviesandTV CellPhonesandAccessories InstantVideo Electronics HealthandPersonalCare OfficeProducts
A1J1S9E53DNAP6 Automotive HomeandKitchen OfficeProducts InstantVideo KindleStore HealthandPersonalCare Electronics AppsforAndroid
A1J3T2AHYBSRBI OfficeProducts Baby CellPhonesandAccessories InstantVideo GroceryandGourmetFood Beauty HomeandKitchen CDandVinyl
A1J5HIF41ENSMZ MoviesandTV GroceryandGourmetFood CellPhonesandAccessories DigitalMusic CDandVinyl Electronics OfficeProducts HomeandKitchen
A1J6B00Z1D6PS4 HealthandPersonalCare Electronics OfficeProducts AppsforAndroid MoviesandTV HomeandKitchen CellPhonesandAccessories CDandVinyl
A1J75JJ0Q2OEJN Electronics KindleStore HealthandPersonalCare GroceryandGourmetFood CDandVinyl CellPhonesandAccessories HomeandKitchen AppsforAndroid
A1JAPP1CXRG57A GroceryandGourmetFood HealthandPersonalCare HomeandKitchen Automotive Electronics MoviesandTV Beauty DigitalMusic
A1JBBR4MNGQ70G Electronics Beauty MoviesandTV CellPhonesandAccessories HomeandKitchen HealthandPersonalCare OfficeProducts Baby
A1JOANG98KBFKU HomeandKitchen Baby Electronics DigitalMusic GroceryandGourmetFood ClothingShoesandJewelry HealthandPersonalCare KindleStore
A1JUBRIZMO0RJV HealthandPersonalCare GroceryandGourmetFood HomeandKitchen AppsforAndroid CDandVinyl Automotive OfficeProducts DigitalMusic
A1JV4QKTEB7QBL MoviesandTV Electronics Beauty AppsforAndroid HealthandPersonalCare HomeandKitchen KindleStore Automotive
A1JZFGZEZVWQPY OfficeProducts GroceryandGourmetFood Electronics CDandVinyl HealthandPersonalCare CellPhonesandAccessories HomeandKitchen AppsforAndroid
A1K1J8KGTZ1ZHD GroceryandGourmetFood Electronics CellPhonesandAccessories Automotive Beauty HealthandPersonalCare HomeandKitchen AppsforAndroid
A1K31E7YNVQRIT ClothingShoesandJewelry HealthandPersonalCare HomeandKitchen AppsforAndroid Beauty GroceryandGourmetFood MoviesandTV KindleStore
A1K4AVQIU704DY HealthandPersonalCare Electronics CDandVinyl InstantVideo HomeandKitchen GroceryandGourmetFood MoviesandTV Automotive
A1K5KHJRKINCP HealthandPersonalCare CellPhonesandAccessories HomeandKitchen Baby Electronics KindleStore GroceryandGourmetFood AppsforAndroid
A1KDM0N4UCEPHA Baby OfficeProducts Beauty ClothingShoesandJewelry HealthandPersonalCare Electronics HomeandKitchen GroceryandGourmetFood
A1KDUQ2HU0WD68 Beauty MoviesandTV CellPhonesandAccessories ClothingShoesandJewelry CDandVinyl HealthandPersonalCare HomeandKitchen AppsforAndroid
A1KEK09ZA6J9P8 DigitalMusic MoviesandTV OfficeProducts CDandVinyl HealthandPersonalCare ClothingShoesandJewelry Beauty Automotive
A1KKE6VX8VPWZK CellPhonesandAccessories CDandVinyl OfficeProducts ClothingShoesandJewelry HomeandKitchen MoviesandTV HealthandPersonalCare AppsforAndroid
A1KMG1AIUS00DC HealthandPersonalCare HomeandKitchen GroceryandGourmetFood OfficeProducts MoviesandTV Electronics CDandVinyl Baby
A1KT19TDP9VE63 GroceryandGourmetFood OfficeProducts Beauty KindleStore ClothingShoesandJewelry Electronics HomeandKitchen Baby
A1KXJCXS6HFRQZ OfficeProducts Electronics HomeandKitchen AppsforAndroid Beauty CellPhonesandAccessories GroceryandGourmetFood Baby
A1KXONFPU2XQ5K HealthandPersonalCare MoviesandTV Electronics Automotive HomeandKitchen Beauty GroceryandGourmetFood ClothingShoesandJewelry
A1KY25HG3D9NWB HealthandPersonalCare CellPhonesandAccessories MoviesandTV DigitalMusic ClothingShoesandJewelry GroceryandGourmetFood OfficeProducts CDandVinyl
A1L1S42BOGPF96 CDandVinyl HealthandPersonalCare MoviesandTV Automotive GroceryandGourmetFood HomeandKitchen Electronics Beauty
A1L7R2764ED46Y Electronics CDandVinyl HealthandPersonalCare MusicalInstruments Beauty GroceryandGourmetFood HomeandKitchen CellPhonesandAccessories
A1LA4K5JF78BER CellPhonesandAccessories HomeandKitchen OfficeProducts MusicalInstruments HealthandPersonalCare GroceryandGourmetFood Electronics MoviesandTV
A1LACH6MLQWZ Beauty GroceryandGourmetFood HealthandPersonalCare MusicalInstruments CDandVinyl ClothingShoesandJewelry MoviesandTV HomeandKitchen
A1LAGS8H4A2DR7 GroceryandGourmetFood OfficeProducts HealthandPersonalCare Automotive CellPhonesandAccessories HomeandKitchen Electronics CDandVinyl
A1LG1DKUZXGJ6J HealthandPersonalCare Baby GroceryandGourmetFood AppsforAndroid Beauty ClothingShoesandJewelry MoviesandTV OfficeProducts
A1LH6RF4UN9VI6 GroceryandGourmetFood Electronics HomeandKitchen AppsforAndroid CellPhonesandAccessories MusicalInstruments MoviesandTV Beauty
A1LHAXBM5GBJS2 HomeandKitchen MoviesandTV Beauty CDandVinyl HealthandPersonalCare OfficeProducts DigitalMusic MusicalInstruments
A1LHMSY3Q46PJS CellPhonesandAccessories ClothingShoesandJewelry Electronics MusicalInstruments HealthandPersonalCare HomeandKitchen MoviesandTV CDandVinyl
A1LINA8MCSONQL GroceryandGourmetFood Electronics OfficeProducts CellPhonesandAccessories Beauty HealthandPersonalCare HomeandKitchen MusicalInstruments
A1LJR5IS0B6ADX HomeandKitchen Baby HealthandPersonalCare Electronics Beauty CDandVinyl MoviesandTV MusicalInstruments
A1LNISCJBDOHXW Electronics HealthandPersonalCare MoviesandTV MusicalInstruments Beauty ClothingShoesandJewelry HomeandKitchen OfficeProducts
A1LS2UXHG1BYRG ClothingShoesandJewelry HomeandKitchen OfficeProducts HealthandPersonalCare MusicalInstruments Beauty Electronics MoviesandTV
A1M1Y5UGONAW06 HealthandPersonalCare Electronics OfficeProducts CellPhonesandAccessories Beauty GroceryandGourmetFood MoviesandTV HomeandKitchen
A1M4QC5BZDMBIZ GroceryandGourmetFood Electronics CDandVinyl KindleStore Beauty CellPhonesandAccessories MoviesandTV InstantVideo
A1M5ZT35YX6TIN HealthandPersonalCare Beauty CDandVinyl Automotive HomeandKitchen Baby MoviesandTV GroceryandGourmetFood
A1M7Y63Y5GYJI1 Beauty OfficeProducts GroceryandGourmetFood ClothingShoesandJewelry HealthandPersonalCare HomeandKitchen Electronics AppsforAndroid
A1MAI0TUIM3R2X HomeandKitchen Electronics Baby CDandVinyl AppsforAndroid KindleStore Beauty Automotive
A1MBXP3NZM2BUO HealthandPersonalCare Electronics HomeandKitchen AppsforAndroid ClothingShoesandJewelry Beauty GroceryandGourmetFood DigitalMusic
A1MC6BFHWY6WC3 KindleStore Electronics HomeandKitchen MoviesandTV OfficeProducts HealthandPersonalCare CDandVinyl Automotive
A1MCH5RXDOH87H ClothingShoesandJewelry GroceryandGourmetFood Automotive KindleStore HomeandKitchen HealthandPersonalCare OfficeProducts Baby
A1MFO2DXH2C2B5 AppsforAndroid HomeandKitchen Electronics Beauty CDandVinyl CellPhonesandAccessories HealthandPersonalCare DigitalMusic
A1MFVAHTT2BHM0 CellPhonesandAccessories HealthandPersonalCare HomeandKitchen KindleStore OfficeProducts ClothingShoesandJewelry Electronics InstantVideo
A1MMFSW19AM019 HomeandKitchen HealthandPersonalCare Electronics OfficeProducts GroceryandGourmetFood MoviesandTV CellPhonesandAccessories CDandVinyl
A1MQQEM7W77L62 OfficeProducts Electronics MoviesandTV MusicalInstruments Beauty HomeandKitchen HealthandPersonalCare ClothingShoesandJewelry
A1MR1VMK999I6O MoviesandTV HealthandPersonalCare HomeandKitchen CDandVinyl Electronics OfficeProducts Beauty AppsforAndroid
A1MRPX3RM48T2I MoviesandTV HealthandPersonalCare CellPhonesandAccessories InstantVideo CDandVinyl Electronics AppsforAndroid MusicalInstruments
